/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_109.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_109.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_109.jpg, -0.1508181, 1, 0, 8.976799
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_226.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_226.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_226.jpg, 0, 1, 0, 10.08477
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_326.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_326.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_326.jpg, 0, 1, 0, 11.1905
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_442.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_442.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_442.jpg, -0.24123, 1, 0, 12.52365
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_542.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_542.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_542.jpg, -0.3506813, 1, 0, 13.51615
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_659.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_659.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_659.jpg, -0.001439095, 1, 0, 14.80404
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_759.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_759.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_759.jpg, 0, 1, 0, 15.75592
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_862.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_862.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_862.jpg, 0, 1, 0, 16.95706
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_35_975.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_35_975.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_35_975.jpg, -0.340152, 1, 0, 18.15663
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_076.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_076.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_076.jpg, -0.2557046, 1, 0, 18.96286
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_176.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_176.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_176.jpg, 0, 1, 0, 20.10398
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_294.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_294.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_294.jpg, -0.2024281, 1, 0, 21.28176
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_409.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_409.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_409.jpg, -0.1016757, 1, 0, 22.42196
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_509.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_509.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_509.jpg, 0, 1, 0, 23.37399
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_626.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_626.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_626.jpg, -0.1679971, 1, 0, 24.34675
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_726.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_726.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_726.jpg, -0.4672322, 1, 0, 25.18068
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_843.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_843.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_843.jpg, -0.8692024, 1, 0, 25.94295
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_36_943.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_36_943.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_36_943.jpg, -0.8193119, 1, 0, 26.52738
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_044.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_044.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_044.jpg, -0.5487177, 1, 0, 27.48266
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_160.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_160.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_160.jpg, -0.16854, 1, 0, 28.65548
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_277.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_277.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_277.jpg, 0, 1, 0, 29.72904
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_393.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_393.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_393.jpg, 0.1502695, 1, 0, 30.18037
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_522.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_522.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_522.jpg, 0.363591, 1, 0, 30.16128
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_626.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_626.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_626.jpg, 0.09835196, 1, 0, 30.19175
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_726.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_726.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_726.jpg, 0, 1, 0, 30.18845
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_843.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_843.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_843.jpg, 0, 1, 0, 30.18982
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_37_960.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_37_960.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_37_960.jpg, 0, 1, 0, 30.18985
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_060.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_060.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_060.jpg, 0, 1, 0, 30.19047
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_175.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_175.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_175.jpg, 0, 1, 0, 30.19027
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_277.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_277.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_277.jpg, 0, 1, 0, 30.19099
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_393.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_393.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_393.jpg, 0, 1, 0, 30.19045
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_510.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_510.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_510.jpg, -0.04973102, 1, 0, 30.18978
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_615.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_615.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_615.jpg, -0.3135631, 1, 0, 30.16555
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_726.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_726.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_726.jpg, -0.02820897, 1, 0, 30.19003
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_843.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_843.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_843.jpg, 0, 1, 0, 30.19043
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_38_958.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_38_958.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_38_958.jpg, 0, 1, 0, 30.18882
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_060.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_060.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_060.jpg, 0, 1, 0, 30.19085
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_176.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_176.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_176.jpg, -0.3479247, 1, 0, 30.16261
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_276.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_276.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_276.jpg, -0.4522469, 1, 0, 30.16587
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_388.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_388.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_388.jpg, -0.1162527, 1, 0, 30.19105
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_493.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_493.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_493.jpg, 0, 1, 0, 30.18853
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_609.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_609.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_609.jpg, 0, 1, 0, 30.19049
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_710.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_710.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_710.jpg, 0, 1, 0, 30.19015
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_826.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_826.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_826.jpg, 0, 1, 0, 30.19089
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_39_926.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_39_926.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_39_926.jpg, 0, 1, 0, 30.19035
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_026.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_026.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_026.jpg, 0, 1, 0, 30.1903
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_142.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_142.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_142.jpg, 0, 1, 0, 30.1903
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_260.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_260.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_260.jpg, 0, 1, 0, 30.19032
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_375.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_375.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_375.jpg, 0, 1, 0, 30.19028
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_476.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_476.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_476.jpg, 0, 1, 0, 30.19088
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_592.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_592.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_592.jpg, -0.2123823, 1, 0, 30.17819
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_714.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_714.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_714.jpg, 0, 1, 0, 30.19083
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_825.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_825.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_825.jpg, 0, 1, 0, 30.19064
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_40_942.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_40_942.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_40_942.jpg, 0, 1, 0, 30.18927
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_050.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_050.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_050.jpg, -0.1583884, 1, 0, 30.1834
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_159.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_159.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_159.jpg, -0.4859676, 1, 0, 30.13954
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_259.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_259.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_259.jpg, -0.1858628, 1, 0, 30.19198
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_359.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_359.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_359.jpg, 0, 1, 0, 30.18807
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_461.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_461.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_461.jpg, 0, 1, 0, 30.19005
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_576.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_576.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_576.jpg, 0, 1, 0, 30.19029
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_677.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_677.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_677.jpg, 0, 1, 0, 30.19032
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_793.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_793.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_793.jpg, -0.1937671, 1, 0, 30.18038
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_41_893.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_41_893.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_41_893.jpg, 0, 1, 0, 30.19008
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_009.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_009.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_009.jpg, 0, 1, 0, 30.19028
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_109.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_109.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_109.jpg, 0, 1, 0, 30.19032
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_210.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_210.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_210.jpg, -0.1414196, 1, 0, 30.18573
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_325.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_325.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_325.jpg, -0.4397786, 1, 0, 30.15129
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_442.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_442.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_442.jpg, -0.03991413, 1, 0, 30.19034
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_559.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_559.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_559.jpg, 0, 1, 0, 30.18982
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_659.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_659.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_659.jpg, 0, 1, 0, 30.19024
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_775.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_775.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_775.jpg, -0.2464077, 1, 0, 30.17577
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_42_892.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_42_892.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_42_892.jpg, -0.2051811, 1, 0, 30.18928
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_010.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_010.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_010.jpg, 0, 1, 0, 30.18922
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_125.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_125.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_125.jpg, 0, 1, 0, 30.19021
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_241.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_241.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_241.jpg, 0, 1, 0, 30.19031
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_358.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_358.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_358.jpg, 0, 1, 0, 30.19031
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_466.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_466.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_466.jpg, 0, 1, 0, 30.19061
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_574.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_574.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_574.jpg, 0, 1, 0, 30.19031
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_675.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_675.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_675.jpg, -0.050457, 1, 0, 30.1897
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_791.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_791.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_791.jpg, -0.2988088, 1, 0, 30.17098
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_43_908.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_43_908.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_43_908.jpg, 0, 1, 0, 30.18842
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_44_008.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_44_008.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_44_008.jpg, 0, 1, 0, 30.19011
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_44_124.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_44_124.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_44_124.jpg, 0, 1, 0, 30.19031
/home/satya/Downloads/self drivnig car/IMG/center_2019_06_20_11_21_44_240.jpg, /home/satya/Downloads/self drivnig car/IMG/left_2019_06_20_11_21_44_240.jpg, /home/satya/Downloads/self drivnig car/IMG/right_2019_06_20_11_21_44_240.jpg, -0.2429459, 1, 0, 30.17457
